timestamp_issue,timestamp_target,horizon_min,farm_power_pred,farm_power_low,farm_power_high,farm_energy_pred,forecast_quality
2026-07-23,2026-07-23,10,9839.59,8211.44,2200.0,1639.93,production
2026-07-23,2026-07-23,30,9449.19,6233.11,2200.0,4724.6,production
2026-07-23,2026-07-23,30,9508.88,4905.68,2200.0,4754.44,production
2026-07-23,2026-07-23,60,9075.95,4458.35,2200.0,9075.95,production
2026-07-23,2026-07-23,60,9142.61,4560.65,2200.0,9142.61,production
2026-07-23,2026-07-23,360,8100.05,1168.59,2200.0,48600.3,reference_only
2026-07-23,2026-07-23,360,8086.55,841.22,2200.0,48519.3,reference_only
2026-07-23,2026-07-23,1440,7309.76,210.87,2200.0,175434.24,reference_only
2026-07-23,2026-07-23,1440,7390.92,219.32,2200.0,177382.08,reference_only
2026-07-24,2026-07-24,10,7108.02,5546.72,2185.6,1184.67,production
2026-07-24,2026-07-24,10,7139.32,5565.3,2197.07,1189.89,production
2026-07-24,2026-07-24,30,7110.81,4098.24,2200.0,3555.41,production
2026-07-24,2026-07-24,30,7365.34,3085.32,2200.0,3682.67,production
2026-07-24,2026-07-24,60,7101.77,2956.63,2200.0,7101.77,production
2026-07-24,2026-07-24,60,7203.05,2962.46,2200.0,7203.05,production
2026-07-24,2026-07-24,360,8007.32,1478.35,2200.0,48043.92,reference_only
2026-07-24,2026-07-24,360,8388.39,1162.25,2200.0,50330.34,reference_only
2026-07-24,2026-07-24,1440,7183.53,543.26,2200.0,172404.72,reference_only
2026-07-24,2026-07-24,1440,7487.2,660.16,2200.0,179692.8,reference_only
2026-07-25,2026-07-25,10,378.33,0.0,2036.98,63.05,production
2026-07-25,2026-07-25,10,866.4,0.0,2200.0,144.4,production
2026-07-25,2026-07-25,30,726.61,0.0,2200.0,363.31,production
2026-07-25,2026-07-25,30,4806.32,0.0,2200.0,2403.16,production
2026-07-25,2026-07-25,60,996.52,0.0,2200.0,996.52,production
2026-07-25,2026-07-25,60,2906.09,0.0,2200.0,2906.09,production
2026-07-25,2026-07-25,360,6979.86,816.06,2200.0,41879.16,reference_only
2026-07-25,2026-07-25,360,7072.71,444.52,2200.0,42436.26,reference_only
2026-07-25,2026-07-25,1440,4360.49,85.04,2200.0,104651.76,reference_only
2026-07-25,2026-07-25,1440,4481.42,110.43,2200.0,107554.08,reference_only
2026-07-26,2026-07-26,10,378.33,0.0,2036.98,63.05,production
2026-07-26,2026-07-26,10,866.4,0.0,2200.0,144.4,production
2026-07-26,2026-07-26,30,726.61,0.0,2200.0,363.31,production
2026-07-26,2026-07-26,30,4806.32,0.0,2200.0,2403.16,production
2026-07-26,2026-07-26,60,1007.45,0.0,2200.0,1007.45,production
2026-07-26,2026-07-26,60,2947.76,0.0,2200.0,2947.76,production
2026-07-26,2026-07-26,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-26,2026-07-26,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-26,2026-07-26,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-26,2026-07-26,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-27,2026-07-27,10,378.33,0.0,2036.98,63.05,production
2026-07-27,2026-07-27,10,866.4,0.0,2200.0,144.4,production
2026-07-27,2026-07-27,30,726.61,0.0,2200.0,363.31,production
2026-07-27,2026-07-27,30,4806.32,0.0,2200.0,2403.16,production
2026-07-27,2026-07-27,60,1007.45,0.0,2200.0,1007.45,production
2026-07-27,2026-07-27,60,2947.76,0.0,2200.0,2947.76,production
2026-07-27,2026-07-27,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-27,2026-07-27,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-27,2026-07-27,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-27,2026-07-27,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-28,2026-07-28,10,378.33,0.0,2036.98,63.05,production
2026-07-28,2026-07-28,10,866.4,0.0,2200.0,144.4,production
2026-07-28,2026-07-28,30,726.61,0.0,2200.0,363.31,production
2026-07-28,2026-07-28,30,4806.32,0.0,2200.0,2403.16,production
2026-07-28,2026-07-28,60,1007.45,0.0,2200.0,1007.45,production
2026-07-28,2026-07-28,60,2947.76,0.0,2200.0,2947.76,production
2026-07-28,2026-07-28,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-28,2026-07-28,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-28,2026-07-28,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-28,2026-07-28,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-29,2026-07-29,10,378.33,0.0,2036.98,63.05,production
2026-07-29,2026-07-29,10,866.4,0.0,2200.0,144.4,production
2026-07-29,2026-07-29,30,726.61,0.0,2200.0,363.31,production
2026-07-29,2026-07-29,30,4806.32,0.0,2200.0,2403.16,production
2026-07-29,2026-07-29,60,1007.45,0.0,2200.0,1007.45,production
2026-07-29,2026-07-29,60,2947.76,0.0,2200.0,2947.76,production
2026-07-29,2026-07-29,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-29,2026-07-29,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-29,2026-07-29,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-29,2026-07-29,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-30,2026-07-30,10,378.33,0.0,2036.98,63.05,production
2026-07-30,2026-07-30,10,866.4,0.0,2200.0,144.4,production
2026-07-30,2026-07-30,30,726.61,0.0,2200.0,363.31,production
2026-07-30,2026-07-30,30,4806.32,0.0,2200.0,2403.16,production
2026-07-30,2026-07-30,60,1007.45,0.0,2200.0,1007.45,production
2026-07-30,2026-07-30,60,2947.76,0.0,2200.0,2947.76,production
2026-07-30,2026-07-30,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-30,2026-07-30,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-30,2026-07-30,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-30,2026-07-30,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-07-31,2026-07-31,10,378.33,0.0,2036.98,63.05,production
2026-07-31,2026-07-31,10,866.4,0.0,2200.0,144.4,production
2026-07-31,2026-07-31,30,726.61,0.0,2200.0,363.31,production
2026-07-31,2026-07-31,30,4806.32,0.0,2200.0,2403.16,production
2026-07-31,2026-07-31,60,1007.45,0.0,2200.0,1007.45,production
2026-07-31,2026-07-31,60,2947.76,0.0,2200.0,2947.76,production
2026-07-31,2026-07-31,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-07-31,2026-07-31,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-07-31,2026-07-31,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-07-31,2026-07-31,1440,4082.92,0.0,2200.0,97990.08,reference_only
